"epsilon","zeta","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","nu_short[9]","nu_short[10]","inoculum","beta_short[1]","beta_short[2]","beta_short[3]","r","alpha","gamma","x0","k0","x1","k1","x2","k2","x3","k3","x4","k4","u1","u2","u3","u4"
0.0455118,0.815227,0.00045296,0.000454344,0.000611715,0.000800061,0.0011221,0.00142837,0.00260751,0.00570717,0.0124599,0.0408087,0.000134147,0.353077,0.999599,1,60.8534,0.407251,0.249733,28.692,1.3443,64.5741,1.45953,182.683,3.41601,258.642,1.1253,295.385,0.628429,0.21424,0.440285,0.246449,0.439
0.0511652,0.758933,0.000453989,0.000343076,0.000653894,0.000769408,0.00104321,0.00140676,0.00258969,0.00580265,0.0127454,0.0394333,0.000105875,0.381239,0.995933,1,51.119,0.376253,0.2666,28.2969,0.532533,64.7567,1.64915,180.885,0.558132,258.903,0.372413,298.591,0.766499,0.206069,0.406049,0.246365,0.442974
0.0531329,0.73622,0.000409704,0.000249615,0.000513598,0.000978117,0.00129193,0.0018346,0.00342407,0.00703948,0.0153334,0.0496905,9.81041e-05,0.51727,0.989432,1,56.435,0.359534,0.286026,28.1706,0.513695,60.3615,1.94689,179.656,2.0302,259.428,0.631893,298.166,1.28299,0.218107,0.410652,0.244979,0.446176
0.0459531,0.939363,0.000296516,0.000339746,0.000543105,0.000982071,0.0013965,0.0019047,0.00342536,0.00729886,0.0164697,0.0504443,7.96788e-05,0.522055,0.99531,1,66.7274,0.553113,0.280804,28.6595,1.19858,66.7562,2.15792,177.372,0.793766,260.995,1.36961,298.758,0.755757,0.208364,0.408207,0.245206,0.473329
0.0468709,0.949495,0.000313938,0.000385876,0.000596296,0.0010433,0.00145747,0.00189932,0.00348273,0.00761435,0.0171888,0.0529009,7.98196e-05,0.506431,0.996876,1,69.499,0.522144,0.286959,28.8345,0.685547,68.1993,1.46442,178.095,0.583495,260.889,1.19294,298.514,0.581495,0.207992,0.40877,0.242412,0.459121
0.0474018,0.836821,0.000473506,0.000409783,0.000631741,0.000937974,0.00127475,0.0017944,0.00349151,0.00686745,0.0161867,0.0503367,0.000103409,0.457241,0.990539,1,74.3661,0.422861,0.267082,28.1439,1.02422,62.7194,1.06617,180.564,1.96294,261.895,0.386975,296.311,0.965824,0.207278,0.41672,0.211959,0.441511
0.0479322,0.822752,0.000502111,0.000451152,0.000688111,0.000880739,0.00121152,0.00167149,0.0029662,0.00657108,0.0136092,0.044656,8.93917e-05,0.405429,0.997837,1,42.2506,0.470973,0.266862,28.4249,0.851069,63.3724,1.40175,178.832,0.942032,259.392,0.552312,298.499,0.893432,0.213325,0.411714,0.25098,0.446442
0.0483028,0.860887,0.000603966,0.000454556,0.000867548,0.00100556,0.00147493,0.00188519,0.00353097,0.00751549,0.0167963,0.0541107,9.67814e-05,0.396418,0.995213,1,51.2731,0.414346,0.273449,28.7637,0.890887,65.5092,1.35762,181.235,2.21347,259.005,0.405944,295.277,3.24833,0.205989,0.423646,0.214803,0.432665
0.0511011,0.774244,0.000566858,0.000599016,0.000850735,0.000988017,0.00132246,0.00182519,0.00332256,0.00689386,0.0149708,0.0491673,9.21011e-05,0.339664,0.938068,1,77.3308,0.410535,0.261375,28.7352,0.609386,62.603,3.71451,180.023,0.699007,260.348,0.259179,296.641,0.735345,0.216246,0.420156,0.219464,0.439161
0.0505642,0.766466,0.000459943,0.000459871,0.000695748,0.00090116,0.00125925,0.00162121,0.00306127,0.00625552,0.0141449,0.0448479,9.31361e-05,0.379838,0.958736,1,56.7068,0.404853,0.258928,28.2909,0.558305,63.3171,2.08419,179.279,1.88455,261.157,0.257072,297.585,0.931587,0.203759,0.40253,0.21378,0.43594
0.0446557,0.807331,0.000504273,0.000372931,0.000611052,0.000816899,0.00112188,0.00157835,0.00291328,0.00623924,0.0135138,0.0430124,0.000102065,0.422231,0.998023,1,73.1052,0.436273,0.24341,28.5083,1.18069,64.2119,1.36982,179.485,0.845299,259.862,0.295292,297.932,0.767517,0.197452,0.409342,0.218686,0.441826
0.0654717,0.715023,0.000302439,0.000229137,0.000408801,0.000923302,0.0012625,0.00177829,0.00312411,0.00670338,0.0144668,0.0453321,0.000101183,0.561974,0.936124,1,66.8606,0.285247,0.322539,27.587,0.859017,62.3994,0.980254,177.753,2.69198,261.459,1.47327,296.805,0.844234,0.191094,0.379957,0.21448,0.432258
0.060633,0.703593,0.000292843,0.000290787,0.000421093,0.000973931,0.0013006,0.00166752,0.00325188,0.00680404,0.0148175,0.0469347,0.000110305,0.588483,0.974854,1,49.1201,0.280815,0.311266,28.0396,1.1835,61.5522,1.27278,179.717,1.27179,260.708,0.329305,298.604,0.976238,0.199458,0.39632,0.222716,0.455083
0.0568946,0.903377,0.000529176,0.000467287,0.000547977,0.00136067,0.00179851,0.0023928,0.0045134,0.00949296,0.0209905,0.0666797,6.97928e-05,0.548382,0.947131,1,54.1634,0.413214,0.32527,27.6405,0.515962,65.9789,2.77589,179.124,1.16333,259.567,1.2195,297.629,1.4171,0.196009,0.386986,0.213758,0.404912
0.0573561,0.734613,0.000562554,0.000426463,0.000738823,0.00101996,0.00134309,0.00186536,0.00339963,0.00717993,0.0160058,0.0506374,0.000124937,0.387001,0.962157,1,55.9092,0.288786,0.296012,29.5159,1.39487,62.7752,0.711391,179.22,1.32906,261.45,0.374718,297.727,0.902895,0.222861,0.430671,0.230372,0.457118
0.0558217,0.80542,0.000480018,0.000616051,0.000856834,0.000919286,0.00133801,0.00169268,0.00317489,0.00653709,0.0146253,0.0471801,0.000130848,0.355303,0.9697,1,50.3633,0.339221,0.303295,29.0351,0.868988,62.5858,1.53078,180.393,1.85018,263.417,0.636434,295.582,1.64758,0.22945,0.444773,0.237436,0.488921
0.0611893,0.640155,0.000429153,0.000299007,0.000527349,0.000857205,0.00123062,0.00168408,0.00317586,0.00638053,0.0131052,0.0417099,9.77736e-05,0.448633,0.890274,1,47.4562,0.288804,0.264022,27.4474,0.814682,65.1846,0.650402,183.102,0.763511,259.342,1.30853,297.984,1.60555,0.1916,0.37058,0.184515,0.398561
0.0595492,0.656101,0.000421086,0.000293942,0.000504139,0.000850039,0.00121939,0.00169374,0.00323097,0.00639301,0.0131299,0.0414222,9.6956e-05,0.472401,0.915947,1,45.6361,0.294328,0.266146,27.4987,0.762733,66.2552,0.646084,183.351,0.474625,259.215,1.03429,297.78,2.03315,0.190498,0.36804,0.192466,0.405677
0.0548596,0.934351,0.000646148,0.000538264,0.000908642,0.00107535,0.00156055,0.00210751,0.00364526,0.0076437,0.0172459,0.052649,7.42743e-05,0.362347,0.952158,1,59.1091,0.499426,0.312161,28.1286,0.796229,64.8236,1.46514,176.912,0.675928,260.475,0.577212,296.8,0.794521,0.205873,0.406878,0.240188,0.460153
0.0524236,0.930299,0.000603566,0.000690173,0.000898791,0.00117899,0.00151462,0.00203859,0.00380728,0.00819375,0.0168888,0.0554787,7.46065e-05,0.350057,0.940768,1,69.9684,0.49308,0.293666,28.6581,1.05603,65.6011,0.832697,179.135,0.955611,259.921,0.589835,298.347,0.542605,0.203277,0.411837,0.225461,0.473258
0.0516662,0.783047,0.00046048,0.000332575,0.000583145,0.000985489,0.00123066,0.00169266,0.00322673,0.00653893,0.0150336,0.0464528,8.171e-05,0.479572,0.986722,1,45.8161,0.42174,0.277239,27.7877,0.422976,63.942,0.694324,180.86,0.920254,261.807,0.347306,296.744,0.323864,0.204762,0.390838,0.202942,0.456374
0.0484092,0.768658,0.000324134,0.000330289,0.000554937,0.000837299,0.00121902,0.00159301,0.00283036,0.00610395,0.0138645,0.0433378,8.91282e-05,0.462319,0.987578,1,52.7151,0.449911,0.258516,27.9041,0.438128,63.2898,0.63999,181.078,1.55068,263.055,0.286794,295.589,0.298858,0.208702,0.401243,0.208743,0.416862
0.0645977,0.665375,0.000549552,0.000375617,0.000645342,0.000922724,0.00138981,0.00176953,0.00339089,0.00676061,0.0144455,0.0445392,8.97615e-05,0.392009,0.954493,1,53.4086,0.313682,0.305878,27.3409,0.316226,62.7458,2.12724,180.094,1.32125,261.731,0.294061,294.351,0.921432,0.209848,0.385597,0.213842,0.399683
0.0505304,0.847745,0.0005223,0.000350091,0.000645516,0.00113192,0.00139814,0.00198998,0.00362338,0.00752163,0.0160116,0.0517738,0.000102405,0.439005,0.958908,1,51.0348,0.379773,0.272599,28.057,2.59085,66.4701,1.0351,177.451,0.781886,259.111,2.90365,300.173,1.29014,0.187332,0.394808,0.214095,0.419003
0.0562039,0.709512,0.000513283,0.000432743,0.000771248,0.000994175,0.00123721,0.00171721,0.00324041,0.00705877,0.0156239,0.0481645,0.00010573,0.418911,0.986405,1,57.3195,0.319634,0.290358,28.4427,0.362176,61.7802,2.62932,180.098,0.593165,260.995,0.325406,296.376,1.51748,0.218515,0.417184,0.221651,0.45301
0.0597621,0.731431,0.000452508,0.000443788,0.000709022,0.000917459,0.00140647,0.00182675,0.00329154,0.00684644,0.0148889,0.0469036,8.6573e-05,0.417257,0.95709,1,53.0279,0.356811,0.301864,27.633,0.434699,60.8931,0.508072,178.34,1.07883,261.412,0.25861,296.181,2.15618,0.209942,0.393901,0.230355,0.418983
0.0694407,0.649625,0.000217969,0.000296346,0.000494357,0.00115517,0.00144029,0.00205952,0.00374147,0.00820429,0.0183249,0.057592,5.49923e-05,0.56699,0.973914,1,65.2614,0.322372,0.337438,26.689,0.257314,60.9418,0.556774,181.409,1.42423,261.188,0.335479,299.815,0.356847,0.196352,0.360983,0.208736,0.408196
0.0630088,0.737455,0.000400399,0.000210552,0.000401364,0.00107573,0.00159295,0.00216644,0.00386201,0.00847995,0.0185533,0.060292,9.35855e-05,0.643454,0.987502,1,45.7641,0.301208,0.336607,26.652,0.295632,64.458,3.89037,178.368,0.996657,259.052,2.60387,296.604,1.33673,0.195815,0.371903,0.221233,0.388771
0.067379,0.716057,0.000386176,0.000326879,0.000542291,0.00132853,0.0017599,0.00237864,0.00465402,0.0102275,0.0217551,0.0721475,6.78701e-05,0.67348,0.98333,1,52.043,0.290332,0.350684,26.3137,0.333563,62.4808,0.977707,179.832,3.05304,259.263,0.90451,296.357,1.99648,0.18358,0.35351,0.193911,0.365046
0.067338,0.721229,0.000369975,0.000312672,0.000521621,0.00131014,0.00172254,0.00233434,0.00457665,0.0100259,0.0212871,0.0707926,6.88244e-05,0.665994,0.983713,1,51.2167,0.295885,0.351003,26.2808,0.334653,62.4508,0.861742,179.864,3.22705,259.173,0.941345,296.278,1.78666,0.184318,0.353971,0.19467,0.364317
0.0507143,0.780914,0.000502138,0.000433964,0.000654684,0.000881995,0.00119314,0.00170806,0.00292022,0.00611123,0.0129836,0.0409805,0.000105624,0.38065,0.917342,1,59.1583,0.393465,0.253018,28.5617,1.52644,65.3727,2.59916,180.22,0.531298,260.488,0.35111,295.536,1.4924,0.204383,0.410199,0.20088,0.42553
0.0537533,0.7419,0.00032914,0.000214307,0.000466317,0.00091601,0.00116393,0.00166668,0.00317327,0.00662733,0.0141681,0.044659,0.000101782,0.549975,0.980353,1,41.8364,0.346461,0.284128,27.8978,0.824307,61.8816,1.83084,178.29,0.404223,260.557,2.16151,296.862,1.41742,0.202914,0.396467,0.224863,0.440799
0.0532193,0.759063,0.000403706,0.000436009,0.000621606,0.000942938,0.00141994,0.00178028,0.00331064,0.0071583,0.016081,0.0489917,9.84938e-05,0.44357,0.97843,1,82.3914,0.34925,0.278651,28.1252,0.584199,63.0475,1.21351,178.438,1.52448,261.518,0.370397,296.903,1.13997,0.200676,0.401843,0.212892,0.417469
0.0532023,0.77403,0.000313218,0.000321392,0.000542105,0.00101772,0.00146621,0.00186402,0.0033765,0.00763012,0.0167387,0.0537546,0.000106405,0.555591,0.980188,1,42.8549,0.326077,0.290693,28.7119,1.24826,62.9369,1.49092,179.009,0.865955,260.863,2.28649,298.752,0.586246,0.207986,0.403616,0.22408,0.438691
0.0545778,0.797122,0.000333435,0.000219801,0.000393837,0.000958092,0.00124952,0.0017816,0.00330243,0.00691664,0.015287,0.0473875,0.000117305,0.588531,0.963413,1,74.9253,0.354684,0.305937,28.211,0.604229,62.0747,0.641598,179.319,1.34327,258.312,0.433588,297.364,0.941688,0.223289,0.423313,0.262331,0.466319
0.0517527,0.834608,0.000597254,0.000527865,0.000712799,0.00103017,0.00138077,0.00191591,0.00344189,0.00689984,0.015228,0.0489179,9.00804e-05,0.360169,0.948855,1,41.098,0.407661,0.2664,27.3916,1.07781,67.2459,0.545777,177.46,2.1545,262.303,0.4172,296.002,0.716071,0.178574,0.379032,0.179942,0.387269
0.0650864,0.746711,0.000660609,0.000656952,0.00107852,0.00138746,0.00192815,0.00244581,0.00470705,0.00943524,0.0202262,0.0657473,7.41155e-05,0.413212,0.926894,1,57.4955,0.307459,0.322198,28.4719,0.828975,63.4876,3.77686,180.501,0.912285,259.865,0.318568,298.557,2.07575,0.204561,0.389658,0.210302,0.394183
0.0510171,0.811003,0.000529285,0.00033831,0.000793311,0.00104718,0.00142879,0.00202136,0.00369129,0.00740466,0.016821,0.0540378,8.94967e-05,0.396398,0.945858,1,65.8761,0.410583,0.270357,28.5532,1.23206,61.4819,0.549968,178.853,0.682482,258.654,2.78783,298.278,0.615849,0.206392,0.412064,0.236809,0.404388
0.0512108,0.790383,0.000535346,0.000437879,0.000748907,0.00110256,0.00153731,0.00209482,0.00378863,0.00777063,0.0174136,0.0562213,7.70818e-05,0.401067,0.959384,1,59.6986,0.409424,0.271315,28.6827,1.35072,61.5061,0.552399,178.746,0.716281,258.37,4.25344,296.967,0.538926,0.209746,0.407349,0.221879,0.41425
0.0519947,0.74726,0.000330588,0.00024758,0.000480898,0.00104597,0.00140602,0.00188812,0.00352075,0.00714262,0.0154962,0.0500159,0.000111496,0.518392,0.920613,1,57.3801,0.328793,0.266263,29.0421,1.36922,63.0611,3.55396,181.041,0.452999,258.876,0.265732,299.369,0.914586,0.212736,0.419868,0.219187,0.449659
0.0557945,0.835162,0.000471199,0.000399714,0.000546032,0.00110437,0.00146966,0.00192758,0.00365283,0.00762826,0.0161912,0.0538462,8.76858e-05,0.481941,0.967013,1,49.2137,0.382022,0.308974,28.0378,0.895979,61.3692,0.687264,180.008,0.536103,258.809,0.258742,299.793,0.726313,0.206215,0.408663,0.24174,0.450833
0.0517509,0.863764,0.000525864,0.000513867,0.000943287,0.00143908,0.00197503,0.00270381,0.00496164,0.0097973,0.0222006,0.0717342,7.15859e-05,0.437467,0.921564,1,47.0307,0.447809,0.289523,29.5542,0.735349,60.1131,1.4475,179.341,0.929,258.454,0.272565,297.247,1.22817,0.225339,0.440061,0.241622,0.424899
0.0585308,0.809872,0.000496213,0.000413047,0.000798645,0.00111399,0.00153224,0.00205146,0.00389109,0.00810965,0.0175212,0.0581749,8.29018e-05,0.402882,0.970688,1,69.0868,0.363125,0.310502,27.6338,0.555613,64.3731,1.78706,178.466,0.931375,262.146,4.32478,296.849,0.990118,0.196829,0.390529,0.199059,0.435681
0.0567448,0.770744,0.000607958,0.000585455,0.000727938,0.00118644,0.00161926,0.00220384,0.00411113,0.00869972,0.0192779,0.0620839,7.19031e-05,0.426732,0.980677,1,70.525,0.358824,0.29568,27.9154,0.629591,65.7965,1.26734,177.964,1.30048,260.299,0.840786,298.349,1.80898,0.196733,0.377098,0.206804,0.395963
0.0515077,0.82647,0.000425782,0.00042988,0.000511126,0.000966101,0.00132861,0.00186267,0.0034278,0.00720095,0.0156844,0.0496087,9.21972e-05,0.50554,0.995267,1,43.724,0.380603,0.293178,29.2397,2.30809,62.6772,1.77757,179.277,1.26121,260.532,0.54327,297.73,1.36379,0.211689,0.417036,0.235066,0.475854
0.0458975,0.664802,0.000559784,0.000378092,0.000788315,0.000732659,0.0010202,0.00144765,0.00268883,0.00546694,0.0122877,0.0388061,0.00012849,0.322612,0.969893,1,68.354,0.347558,0.221867,29.1655,0.844286,63.882,1.04861,179.97,1.30636,260.478,0.315102,297.902,1.25905,0.22232,0.415817,0.22433,0.426262
0.0472933,0.688,0.000623372,0.000565445,0.000739734,0.000711847,0.00103383,0.00143371,0.00260458,0.00578651,0.0123158,0.0392923,0.000109965,0.297309,0.976868,1,62.1569,0.376884,0.233405,29.3763,0.600874,63.0154,1.87969,179.929,2.20469,258.511,0.297986,297.399,0.449552,0.219149,0.424337,0.233938,0.464311
0.0465138,0.700351,0.000571303,0.000586368,0.000838511,0.000715012,0.00104543,0.00153014,0.00264462,0.00584326,0.0123694,0.0395398,0.000110876,0.29734,0.975272,1,67.3834,0.390085,0.232453,29.5216,0.73447,63.144,0.836179,179.322,2.12954,259.065,0.280911,297.259,0.655549,0.220862,0.429824,0.238923,0.444519
0.0497761,0.73799,0.000488083,0.000442048,0.000544574,0.000769908,0.00101982,0.00126269,0.00246239,0.00509681,0.011755,0.0362265,0.000151667,0.37615,0.996287,1,63.3895,0.329608,0.257482,28.4759,2.78983,63.1109,1.58286,181.311,1.06087,259.933,1.48032,296.394,2.73598,0.210826,0.428546,0.236267,0.459501
0.0524513,0.686468,0.000403811,0.000330917,0.00068335,0.0007647,0.00103685,0.00135082,0.00241358,0.00525802,0.0121039,0.0366745,0.000122258,0.350467,0.995578,1,69.2151,0.33061,0.260099,28.5482,1.73448,62.434,1.95915,181.1,0.956108,259.803,0.470895,298.145,1.42255,0.213222,0.415839,0.236905,0.461906
0.0559977,0.73495,0.000374319,0.000337465,0.000467254,0.000971701,0.001308,0.00185437,0.00356958,0.0072651,0.0154293,0.0499424,0.000128228,0.546292,0.923127,1,51.5702,0.305414,0.289252,28.3901,0.445,62.8587,0.992149,179.256,1.14999,259.591,0.497832,298.623,0.54783,0.219936,0.420535,0.237371,0.459344
0.0539381,0.701554,0.000386373,0.000394533,0.000620854,0.000965788,0.00129467,0.00169364,0.00299163,0.00636552,0.0146805,0.0455231,0.0001019,0.420562,0.984806,1,40.6227,0.32886,0.272822,28.439,0.65031,60.946,2.34494,177.548,2.08296,260.496,2.22192,299.016,1.07547,0.205516,0.402657,0.226233,0.463087
0.0560308,0.723181,0.000522263,0.000414204,0.000730519,0.000821633,0.0011683,0.00161592,0.00309774,0.00670967,0.0141561,0.045888,0.000133672,0.37022,0.994305,1,61.0467,0.282121,0.283714,28.7257,1.27376,65.6029,0.760805,179.933,0.838791,258.614,0.464357,297.307,1.32725,0.202213,0.415341,0.224054,0.452154
0.0589438,0.72913,0.000510853,0.000400841,0.000736562,0.00102525,0.00136629,0.00176238,0.00327655,0.00667698,0.0152829,0.0470754,0.000101036,0.363345,0.946788,1,53.0034,0.321255,0.294552,28.8085,1.19546,60.9927,2.80109,179.873,2.31061,260.317,0.317064,297.382,0.871385,0.214424,0.418985,0.229073,0.469767
0.056443,0.727432,0.000545431,0.000516299,0.000781561,0.00104946,0.00143642,0.00199318,0.00368643,0.00771867,0.0164792,0.0535017,0.000103744,0.420223,0.931924,1,49.0807,0.321121,0.287628,29.0378,0.552525,61.7688,1.0022,178.13,1.70294,259.655,0.624867,299.044,1.79718,0.230811,0.421985,0.238545,0.459734
0.0532097,0.856521,0.000482894,0.00055939,0.0007395,0.00121403,0.00167692,0.00210356,0.00412641,0.00864761,0.0197903,0.0640778,8.39933e-05,0.491237,0.985954,1,65.6261,0.385966,0.304704,28.5205,2.66716,63.7332,1.39385,178.768,1.11735,260.116,1.26439,297.207,0.569104,0.204985,0.408179,0.224991,0.426158
0.0623796,0.741325,0.000441301,0.000309069,0.000455695,0.00108935,0.00139485,0.00199879,0.00373886,0.00765408,0.0164727,0.0516054,0.000114648,0.529308,0.950913,1,46.6258,0.286102,0.323295,28.2018,0.560954,63.5678,2.55869,179.57,1.0575,260.549,0.383457,296.689,0.660164,0.207111,0.411526,0.218623,0.440078
0.0561544,0.725934,0.000278224,0.000284014,0.000534565,0.000918807,0.00130254,0.00169865,0.00313861,0.00671414,0.0150762,0.0463768,0.000104807,0.496091,0.98271,1,60.7243,0.296988,0.282922,27.9321,0.961104,65.3442,0.753469,181.95,0.556106,260.77,0.544413,298.858,0.285239,0.18872,0.385341,0.192883,0.451001
0.0577138,0.778405,0.000321816,0.000381016,0.000542058,0.00101556,0.00136701,0.00186298,0.00346158,0.00707889,0.0153355,0.0477085,0.000116546,0.504743,0.913037,1,59.1507,0.33092,0.301427,28.5206,0.554626,62.148,1.30821,179.436,0.853567,257.494,0.621523,297.917,0.611008,0.219787,0.424887,0.253936,0.452666
0.0690534,0.766491,0.000548924,0.000410991,0.000645817,0.00121835,0.00165847,0.00223629,0.00411182,0.00860368,0.0190047,0.0581905,0.000103195,0.514164,0.948734,1,52.4291,0.2833,0.368498,28.5475,0.567447,63.1052,3.1724,180.002,1.31067,264.705,0.29177,296,0.523772,0.221938,0.419607,0.205151,0.464154
0.0517109,0.8415,0.000333088,0.000309958,0.000511958,0.00102458,0.00141711,0.00187535,0.00347606,0.00738416,0.0160186,0.0510059,9.59507e-05,0.580133,0.983453,1,53.0667,0.373423,0.296682,28.6344,4.35428,64.6991,1.09328,179.56,0.877731,259.978,0.298774,294.756,1.18124,0.206659,0.409277,0.221607,0.417179
0.0505704,0.811267,0.000310007,0.000271648,0.000472578,0.000927919,0.00115742,0.00175173,0.00308925,0.00664467,0.0150059,0.0465884,0.000100563,0.533492,0.983922,1,74.3715,0.377075,0.278561,28.3207,2.0371,63.4464,0.888934,179.818,0.821628,259.458,0.897984,295.762,1.57758,0.195739,0.403706,0.220162,0.42022
0.0474556,0.73006,0.000198903,0.000211339,0.000351386,0.000723437,0.00106345,0.00139547,0.00246983,0.00533275,0.0114223,0.0369746,0.00013837,0.521916,0.949961,1,57.2042,0.358032,0.244633,28.915,1.34035,63.9207,0.485817,179.218,1.54129,261.073,0.862924,298.042,0.923814,0.214299,0.419214,0.230611,0.471716
0.0632502,0.803406,0.00073219,0.000595182,0.000933665,0.00111359,0.00141444,0.00206304,0.00358025,0.00794269,0.0177904,0.0544406,8.71624e-05,0.372922,0.986614,1,56.8242,0.332046,0.342231,28.5109,0.731979,61.9931,1.88807,179.557,0.508686,258.316,0.301492,298.206,1.51629,0.21221,0.41566,0.25378,0.455424
0.0617189,0.847948,0.000641218,0.000622226,0.000992132,0.00119953,0.00169325,0.0022101,0.00431522,0.00876794,0.0188085,0.0608164,9.6422e-05,0.404179,0.96758,1,62.4931,0.328477,0.337164,28.0466,0.931359,62.9815,3.10721,178.207,0.697577,258.996,0.69147,298.242,0.451651,0.196793,0.407575,0.225189,0.442739
0.0584375,0.827956,0.000605298,0.000465377,0.000712471,0.00107541,0.00152772,0.00198943,0.00365345,0.00780486,0.0164829,0.0534656,9.9753e-05,0.396233,0.970666,1,65.838,0.345084,0.316996,28.2504,0.986866,63.0116,2.64318,178.111,0.500251,259.753,0.416951,296.794,0.374194,0.202572,0.415076,0.227739,0.452395
0.058402,0.834571,0.000579079,0.000485926,0.000729396,0.00107327,0.00152066,0.00195214,0.0035817,0.00776103,0.0161821,0.0528171,0.000100865,0.391616,0.97815,1,66.2964,0.346756,0.319032,28.2573,0.988195,62.8389,2.52646,178.039,0.461433,259.744,0.400669,296.845,0.382032,0.199852,0.41484,0.227828,0.450675
0.0629208,0.775542,0.000522226,0.000404118,0.000659056,0.00102625,0.0013332,0.001937,0.00350766,0.00748596,0.0169715,0.0514804,0.000102598,0.426207,0.978886,1,58.5349,0.293795,0.330933,28.6363,1.35502,64.4846,1.34301,179.738,0.438349,261.084,1.20452,298.682,0.845543,0.204015,0.408162,0.221744,0.471951
0.0472343,0.741029,0.00039972,0.000324146,0.000504942,0.000880772,0.00125593,0.00176017,0.00306981,0.00665846,0.014319,0.0471693,7.35221e-05,0.488995,0.969598,1,43.9267,0.494232,0.238298,26.5842,0.306669,63.8058,1.16969,178.407,1.64544,260.765,0.345835,298.034,3.40161,0.18055,0.365903,0.188425,0.393562
0.0542007,0.756835,0.000403523,0.000378723,0.000617852,0.00103369,0.00133348,0.00171932,0.00328964,0.00695696,0.0158038,0.0501368,8.27819e-05,0.433935,0.99141,1,53.8347,0.385317,0.276623,26.3598,0.402028,63.9478,1.21236,177.528,0.688508,261.527,0.393338,296.421,0.880717,0.18408,0.357524,0.194743,0.380975
0.0525008,0.804301,0.000344813,0.000281466,0.000497781,0.000921073,0.0014816,0.00199818,0.00360589,0.00778464,0.0164907,0.0535733,6.66042e-05,0.614611,0.959155,1,50.483,0.421694,0.280202,27.0667,0.69425,67.0008,1.16236,177.816,3.30405,262.748,1.51557,296.405,0.358383,0.179802,0.351427,0.176333,0.387317
0.053032,0.695566,0.000477056,0.000382766,0.000607173,0.000908223,0.00119492,0.00158072,0.00284882,0.00585038,0.013115,0.0397678,9.20717e-05,0.365954,0.963997,1,54.7866,0.359792,0.253836,27.9752,0.545072,63.8652,1.34031,178.894,0.522624,259.959,0.490465,298.258,2.146,0.194165,0.384662,0.209765,0.433617
0.0551906,0.675994,0.000511611,0.000350399,0.000607761,0.000893381,0.00117938,0.00160566,0.00285753,0.00590194,0.0130547,0.0398336,9.41285e-05,0.423778,0.916625,1,51.9439,0.339376,0.252923,27.8822,0.726316,63.4011,0.674385,180.23,1.23048,260.312,0.4006,298.269,1.73038,0.196212,0.377322,0.205998,0.392355
0.0581666,0.747286,0.000280869,0.000276994,0.000468203,0.000969474,0.00136368,0.00183468,0.00340472,0.00663236,0.0140594,0.0442662,0.000137037,0.517879,0.860707,1,62.7411,0.2963,0.278231,27.7085,0.9808,63.8908,3.23193,178.643,1.43766,259.74,1.73997,297.191,1.02454,0.198478,0.405835,0.208465,0.424033
0.0541085,0.823612,0.000550983,0.000478944,0.000776779,0.00112549,0.00148551,0.00206332,0.003807,0.00809789,0.0182918,0.0566173,8.10127e-05,0.422418,0.987783,1,48.6111,0.379779,0.293643,28.0877,0.993624,63.9102,0.704982,179.806,1.23402,259.642,0.393083,299.234,2.17022,0.191122,0.393704,0.209967,0.432262
0.0506356,0.725101,0.000337314,0.00024694,0.000442318,0.000691327,0.000926695,0.00127384,0.00230926,0.00473543,0.0106133,0.0316562,0.000162751,0.412192,0.967101,1,51.1798,0.328851,0.259724,29.0904,1.15857,62.4488,1.00803,179.161,1.58725,262.709,0.891763,297.046,0.445096,0.223192,0.438284,0.24757,0.511797
0.0501728,0.784675,0.000295388,0.000324429,0.000474,0.000779334,0.00104102,0.00138135,0.00247311,0.0052793,0.0116221,0.0360035,0.00015294,0.410305,0.969249,1,63.2094,0.356275,0.267101,28.548,1.58763,63.8787,4.78022,179.664,5.50856,262.999,0.966693,297.308,0.365281,0.22046,0.432947,0.234137,0.520539
0.0537208,0.825313,0.000505908,0.000326127,0.000712684,0.00103362,0.00143373,0.00191568,0.00373586,0.00708368,0.0155864,0.049369,0.00012548,0.442917,0.914572,1,51.5918,0.360235,0.291607,29.4196,1.22866,64.0263,0.363199,178.84,0.450823,260.253,0.664431,299.465,0.740561,0.2384,0.446864,0.259506,0.511238
0.0517364,0.79238,0.000475092,0.000309439,0.000592497,0.00100352,0.00134044,0.00176905,0.00338488,0.00670417,0.014567,0.0470671,0.00012137,0.445056,0.917205,1,52.1134,0.3691,0.275857,29.5438,1.14762,62.6722,0.371548,179.362,0.687873,260.797,0.752377,300.088,0.784663,0.237477,0.442207,0.265963,0.482699
0.0544378,0.756844,0.000335573,0.000301824,0.000541379,0.000763669,0.00107241,0.00144479,0.00269679,0.00562622,0.0123343,0.0366054,0.000150569,0.403769,0.974208,1,55.6039,0.328415,0.287362,28.4545,1.97273,61.5037,2.25992,179.337,2.63891,260.329,0.337916,296.719,0.81433,0.224581,0.438579,0.260046,0.483574
