94315.
97072.
100793.
100120.
102820.
109198.
107621.
105295.
108651.
102539.
102820.
103624.
105329.
103661.
106119.
105191.
108826.
109987.
110836.
111660.
109744.
114319.
117809.
125656.
130754.
139519.
142187.
146790.
147338.
148418.
156645.
163185.
163821.
160282.
153726.
153485.
151450.
149312.
145282.
144117.
143564.
145463.
147094.
149153.
144988.
140478.
140515.
140066.
133374.
132240.
128668.
122260.
124130.
121248.
116809.
118740.
116530.
116085.
113504.
114880.
106206.
101390.
107128.
101494.
97651.
93602.
88942.
90915.
92482.
93587.
89493.
89962.
90236.
83007.
81863.
79132.
75608.
71007.
62653.
59938.
52942.
51607.
46515.
41921.
35391.
316442
