"epsilon","zeta","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","nu_short[9]","nu_short[10]","inoculum","beta_short[1]","beta_short[2]","beta_short[3]","r","alpha","gamma","x0","k0","x1","k1","x2","k2","x3","k3","x4","k4","u1","u2","u3","u4"
0.0546031,0.776538,0.000528636,0.000413775,0.000835777,0.00115322,0.00149351,0.00201915,0.00374094,0.00787206,0.0172619,0.0550571,8.43682e-05,0.415809,0.988589,1,54.5885,0.347124,0.285932,28.1905,5.16742,64.4743,0.70734,176.223,1.98356,261.219,1.44215,298.145,1.21704,0.190935,0.380093,0.202176,0.406355
0.0553591,0.73698,0.000331062,0.000264547,0.000471187,0.000806275,0.00106333,0.00141371,0.00267664,0.00562079,0.0121688,0.0369169,0.000126222,0.468753,0.987027,1,63.8006,0.338633,0.291137,28.0203,0.432172,61.4626,3.59561,181.406,1.06741,258.749,0.329285,299.335,4.77258,0.214952,0.428577,0.263806,0.509218
0.0546497,0.72805,0.000485487,0.000251443,0.00053136,0.000924014,0.00117976,0.00153058,0.00279695,0.00608801,0.0134977,0.0409007,0.00012332,0.442258,0.963677,1,62.5998,0.352045,0.282766,27.8072,0.420367,61.8137,3.19375,180.991,1.61149,258.08,0.326631,299.662,1.93213,0.22436,0.424213,0.261089,0.473854
0.057638,0.757409,0.000231359,0.000336408,0.000431131,0.000654516,0.000922142,0.00128195,0.00244795,0.00470467,0.0101761,0.0305841,0.000134709,0.42166,0.917326,1,59.2992,0.361785,0.287636,28.129,0.59075,62.3916,2.11673,178.936,0.912047,261.743,2.16485,297.971,0.897324,0.218839,0.426386,0.27937,0.51075
0.0567838,0.745924,0.000633802,0.000596965,0.000901754,0.000864785,0.00124571,0.00177834,0.00300812,0.00625191,0.013866,0.0424635,0.00013031,0.32666,0.963525,1,51.6862,0.308873,0.285886,28.4999,3.17423,63.8104,0.946006,180.093,0.577619,260.333,0.512983,297.976,0.870612,0.211071,0.420459,0.232333,0.452829
0.050853,0.737541,0.000556343,0.000538721,0.000817846,0.000803018,0.00110596,0.00140887,0.00266581,0.00513448,0.011827,0.0365151,0.000125944,0.30352,0.939287,1,41.7014,0.364948,0.25138,29.0769,0.734817,63.9326,0.820402,177.542,4.44294,263.237,0.517037,297.9,1.34127,0.217948,0.424238,0.219719,0.504548
0.048882,0.718107,0.000570311,0.000495164,0.000790474,0.000773655,0.001023,0.00142011,0.00250535,0.0050755,0.010859,0.0345179,0.00014033,0.267845,0.930887,1,48.1395,0.359706,0.232033,28.6572,2.88404,64.4017,1.53493,181.262,0.408691,258.167,0.278968,297.615,1.78686,0.211648,0.42398,0.233431,0.444707
0.0543686,0.710589,0.000218731,0.000270264,0.000400357,0.000693664,0.000951622,0.00119663,0.00227479,0.00488377,0.0103987,0.0320142,0.000129922,0.466689,0.999954,1,79.8699,0.328813,0.278571,28.1731,0.892096,61.2406,1.60423,178.114,0.70263,263.939,1.12893,296.274,0.652269,0.205811,0.410146,0.237632,0.501506
0.0504092,0.736149,0.000315696,0.000178923,0.000361909,0.00076699,0.00101061,0.00146784,0.00265334,0.0057897,0.0132489,0.0397958,0.000148565,0.569278,0.999913,1,49.4116,0.315296,0.273331,28.2993,0.504754,62.9275,4.55179,177.745,2.54097,261.769,1.21502,294.84,1.36138,0.210414,0.418442,0.226048,0.466837
0.0487966,0.70439,0.000227884,0.000184538,0.000300853,0.000736098,0.000985825,0.00123882,0.00240354,0.00517688,0.0111646,0.0358173,0.00012536,0.597314,0.999806,1,90.2485,0.334028,0.252651,28.032,2.37404,63.3752,3.14976,178.936,0.662408,261.484,0.348991,298.107,0.602587,0.195931,0.391522,0.219027,0.450695
0.050891,0.702852,0.000425068,0.000374692,0.000612447,0.000720317,0.00102529,0.00134221,0.00240979,0.00501079,0.0109594,0.0340218,0.000140616,0.336707,0.955676,1,47.6359,0.353804,0.249844,28.4284,0.613645,63.4281,0.513432,179.915,0.637499,259.765,1.27562,299.888,0.592579,0.221471,0.422803,0.2555,0.491536
0.0494943,0.721594,0.000360063,0.000292508,0.00049234,0.000658578,0.000838723,0.00121967,0.00214268,0.00435467,0.00958353,0.0284364,0.000140517,0.368348,0.92931,1,59.3197,0.376583,0.241069,28.8118,0.948077,61.7124,2.03405,178.237,1.07586,261.882,0.512146,296.512,0.701735,0.213529,0.426428,0.23777,0.5089
0.0500034,0.785903,0.000255971,0.000173364,0.000327461,0.000731918,0.00104594,0.00138874,0.00256186,0.00498439,0.0106661,0.0330743,0.000128698,0.557424,0.888802,1,45.3648,0.414334,0.258392,28.149,0.639903,62.7955,1.91093,179.52,1.68529,260.094,0.521252,297.931,2.06019,0.217338,0.424988,0.254391,0.47097
0.0464566,0.759639,0.000272631,0.000191803,0.000345825,0.000661615,0.000918987,0.0012907,0.00229611,0.00463632,0.0102991,0.031126,0.00015748,0.508909,0.959904,1,39.9629,0.379833,0.243764,28.1139,0.76473,63.3086,1.64652,179.115,1.00571,259.138,0.368763,295.902,1.00994,0.210256,0.423762,0.24365,0.474144
0.0519587,0.701524,0.000306477,0.000288254,0.00052836,0.000925812,0.00121191,0.00160168,0.00301591,0.00621174,0.0130205,0.0410609,0.000109646,0.459171,0.889868,1,55.6874,0.337146,0.246105,29.109,3.54698,63.8548,0.713263,179.75,1.7702,260.26,0.266835,298.674,2.3683,0.211771,0.408816,0.209277,0.443687
0.0565147,0.910275,0.000272658,0.000217055,0.000443909,0.00126933,0.00176274,0.00241901,0.00449957,0.00930624,0.0208894,0.0666944,7.16362e-05,0.738015,0.960127,1,54.4979,0.424866,0.344168,26.8982,0.41349,64.4458,1.59523,178.324,0.93685,260.798,2.12421,294.943,0.659795,0.200076,0.381572,0.221426,0.415278
0.0534981,0.829171,0.000273178,0.00026515,0.000384163,0.00105036,0.00137223,0.00189737,0.00353588,0.00784643,0.0166562,0.0528287,7.34487e-05,0.643682,0.983162,1,57.0851,0.408284,0.301569,27.2646,0.534063,64.1756,1.82622,179.616,1.65794,260.913,0.828626,299.405,2.79959,0.187153,0.375346,0.214994,0.421357
0.0570025,0.690532,0.000384737,0.000455452,0.000629334,0.000701658,0.000992167,0.00132743,0.00245178,0.00492111,0.010962,0.0322991,0.000137333,0.301707,0.984251,1,59.0858,0.300528,0.272349,27.8523,0.71746,62.8716,4.12144,178.224,1.11654,260.593,0.57953,296.256,2.03782,0.197746,0.402696,0.235141,0.460584
0.0498333,0.76092,0.000339618,0.000414645,0.000565154,0.000703278,0.000944317,0.00131334,0.00237597,0.00501402,0.0106956,0.0346576,0.000131953,0.339888,0.970816,1,52.5939,0.381296,0.254823,28.4782,0.897384,64.3981,0.596824,180.053,1.89404,260.187,1.51273,296.665,0.563893,0.213324,0.41986,0.245043,0.470481
0.0503447,0.75271,0.000328555,0.00040636,0.000561939,0.000688932,0.00093402,0.00129185,0.00232492,0.00491256,0.0105374,0.0339166,0.000131512,0.346861,0.966328,1,52.1566,0.385123,0.254396,28.3481,0.88594,64.2836,0.59174,180.394,2.00815,260.259,1.55826,296.527,0.498869,0.210354,0.422516,0.243133,0.473738
0.0517541,0.754563,0.000478496,0.000314147,0.000568213,0.000816672,0.00108919,0.00139865,0.00262003,0.00551978,0.011935,0.0375892,0.00014355,0.419645,0.994309,1,53.4353,0.321985,0.271128,28.5681,1.35464,64.5912,1.89091,178.233,0.395802,262.059,1.03192,300.454,0.309239,0.204664,0.412713,0.229968,0.529128
0.0421045,0.724648,0.00018615,0.000175738,0.000246016,0.000613863,0.00080534,0.00103332,0.00191039,0.00405808,0.00860057,0.0272916,0.000187473,0.536245,0.973144,1,52.6136,0.392569,0.225136,28.9774,0.615241,63.168,1.04091,179.649,0.388917,262.541,0.731438,298.279,1.27819,0.232132,0.446851,0.271888,0.531643
0.0412446,0.765995,0.000220905,0.000164441,0.000330603,0.000575501,0.000712722,0.00103626,0.00185782,0.00393005,0.00849581,0.0256885,0.000168407,0.452345,0.968789,1,51.6898,0.467986,0.22163,29.0519,1.1677,62.4634,1.26454,179.765,0.979993,262.518,0.398777,296.53,2.31228,0.231848,0.455576,0.264902,0.550895
0.0420167,0.762928,0.000241048,0.000180902,0.000319116,0.000565323,0.000701518,0.000997884,0.00182405,0.00388469,0.00826247,0.0252215,0.000161564,0.45653,0.966061,1,49.1399,0.461696,0.224114,29.3377,1.13433,63.0631,1.18928,179.672,1.12501,262.094,0.385573,296.886,1.56505,0.229106,0.454056,0.266774,0.550227
0.043359,0.785321,0.000178752,0.000299024,0.000392487,0.000617509,0.000853146,0.00111421,0.00209825,0.00432819,0.00946481,0.0284902,0.000182875,0.416383,0.958873,1,69.7028,0.423596,0.233845,29.231,1.11028,63.0703,0.856246,178.085,2.68545,262.828,0.337174,297.386,1.72416,0.233927,0.456656,0.273053,0.536801
0.0445449,0.769279,0.000217441,0.000204611,0.00036962,0.000644157,0.000885934,0.0012268,0.00221171,0.00453241,0.0100088,0.0295818,0.000171692,0.470746,0.94614,1,67.023,0.38415,0.235818,29.3521,1.23695,63.8067,1.21901,178.217,1.14837,261.935,0.343452,297.666,1.03181,0.223969,0.449024,0.247157,0.53089
0.0452642,0.830199,0.000304478,0.000171382,0.000360235,0.000803126,0.00108719,0.00138131,0.00261884,0.00532709,0.0112479,0.0357989,0.000116005,0.547224,0.917617,1,46.1092,0.476517,0.245355,28.5282,1.65459,62.3121,2.84212,180.426,0.55643,259.16,1.90058,297.606,1.06437,0.211942,0.425938,0.252572,0.462004
0.0477168,0.84917,0.000254967,0.00025306,0.000367783,0.000830444,0.00108056,0.00142427,0.00267092,0.00526811,0.0115708,0.0362017,0.00011794,0.54082,0.930234,1,52.098,0.460961,0.264996,28.6699,1.05388,63.7679,2.69685,178.244,1.49059,259.521,0.507412,296.625,1.48394,0.216807,0.432109,0.259512,0.481819
0.0432936,0.778267,0.000215417,0.000150463,0.000283395,0.000627963,0.000925231,0.00127684,0.00233375,0.0049661,0.0105671,0.0318254,0.000117081,0.579208,0.940247,1,50.9267,0.475369,0.23317,28.964,2.70769,63.4455,0.506793,179.348,0.630792,261.241,0.520253,298.709,1.43776,0.218057,0.422974,0.245093,0.49308
0.0476431,0.742315,0.000233295,0.000234275,0.000347865,0.000743696,0.000951354,0.00125108,0.00239622,0.00506464,0.0111778,0.0345737,0.000142057,0.546546,0.976243,1,60.1747,0.357016,0.24936,27.9684,1.30265,63.9069,0.386443,180.741,0.927781,260.141,0.514937,296.312,0.453779,0.203306,0.414062,0.219602,0.460591
0.0583402,0.769438,0.000326668,0.00033806,0.000511302,0.000934726,0.00118832,0.00156817,0.00292708,0.00547534,0.0121751,0.0369253,0.000105653,0.420802,0.884617,1,77.3347,0.370323,0.284393,28.3366,0.704077,62.5893,5.04236,178.489,1.11738,260.239,0.474154,297.097,0.630833,0.206367,0.409897,0.24421,0.4543
0.0569656,0.810116,0.000544283,0.000445164,0.000588279,0.000895199,0.00128691,0.00177401,0.00321078,0.00632126,0.0132108,0.0390384,8.12262e-05,0.404828,0.882465,1,57.6986,0.425895,0.281734,28.2778,1.21384,63.1287,1.74712,179.444,1.43182,261.437,0.953043,297.276,2.39398,0.201211,0.39433,0.224544,0.448005
0.0535054,0.688714,0.000225566,0.000186522,0.000342843,0.000722996,0.00104043,0.00140945,0.00263595,0.0058284,0.012376,0.0388306,0.000135655,0.577837,0.977671,1,48.5945,0.29599,0.27497,28.5796,1.78132,62.1715,1.38872,181.419,0.855678,260.481,0.888483,297.394,0.458652,0.213532,0.414705,0.230686,0.473747
0.0651578,0.818725,0.000724692,0.00067657,0.000930068,0.00106851,0.00140685,0.00191951,0.00344221,0.00705088,0.0150459,0.046588,8.63354e-05,0.301807,0.95904,1,63.0377,0.351046,0.335648,27.6563,0.571822,63.5455,1.508,178.118,4.00164,261.48,0.664715,298.458,1.56127,0.193851,0.39459,0.235582,0.459703
0.0555746,0.687046,0.00042991,0.000364638,0.000509299,0.000744881,0.0010202,0.00144901,0.00256429,0.00546178,0.0119721,0.0362583,0.000182017,0.401673,0.994862,1,47.2183,0.248889,0.269892,28.0697,3.15845,65.9424,1.73278,181.026,0.391471,260.054,0.910347,296.059,0.950934,0.192958,0.412191,0.200201,0.456226
0.0499178,0.649052,0.000237992,0.000156332,0.00025328,0.000600437,0.000846406,0.00114987,0.0020462,0.00427748,0.00895925,0.027075,0.00015722,0.539851,0.880388,1,69.7909,0.350759,0.229459,27.9053,0.657526,61.5733,1.34352,178.648,3.98949,261.98,1.24202,299.322,1.7364,0.216356,0.407145,0.239322,0.48698
0.0502345,0.689606,0.00023351,0.000200162,0.0003469,0.000716075,0.000926995,0.00135364,0.00233466,0.004722,0.0100177,0.0301228,0.000145903,0.511496,0.920216,1,70.4619,0.340181,0.244633,28.4731,0.649069,60.7021,2.58016,178.28,1.71384,261.78,1.37949,297.834,0.823956,0.209709,0.41813,0.239194,0.485854
0.0572709,0.848071,0.000509939,0.000459541,0.000628846,0.00089076,0.00116187,0.00154678,0.00301725,0.00615832,0.0131218,0.0421721,0.000109173,0.365954,0.97118,1,48.9056,0.376605,0.310055,28.3649,1.41914,66.7201,0.492066,180.622,0.677061,261.381,0.414614,296.76,0.489415,0.209395,0.418085,0.239288,0.511848
0.0674133,0.684805,0.0005605,0.000425465,0.00077555,0.000783598,0.00106691,0.00141765,0.00271541,0.00566782,0.0124358,0.0379399,9.45694e-05,0.302053,0.999744,1,61.419,0.296751,0.317047,27.2331,0.672007,63.403,0.873142,180.077,0.385194,259.017,0.893893,296.911,3.1741,0.186328,0.379106,0.238118,0.425895
0.0686582,0.690043,0.000569459,0.000455049,0.000769127,0.000770022,0.00105994,0.00141528,0.00270937,0.00559338,0.0123455,0.0375561,9.51298e-05,0.306758,0.999782,1,65.153,0.289666,0.322767,27.1074,0.612415,63.0454,0.98144,180.422,0.363046,259.377,0.939115,296.796,3.30385,0.185817,0.371612,0.242623,0.422437
0.0528559,0.755424,0.000403166,0.000393756,0.000581484,0.000764083,0.00101975,0.00140015,0.00269011,0.00532933,0.0116446,0.0362697,0.000109365,0.382874,0.958,1,41.705,0.355374,0.259962,28.2679,1.46433,65.8116,2.03519,177.544,0.494268,262.67,0.544403,297.522,0.444264,0.182798,0.383416,0.203987,0.452203
0.0576158,0.788448,0.000544779,0.000414931,0.000654545,0.00100468,0.00138418,0.00176912,0.00332172,0.00726257,0.0157909,0.0490641,8.95318e-05,0.430642,0.988486,1,59.2928,0.369244,0.307774,27.6487,0.580572,63.9959,1.79065,180.428,3.53896,260.108,1.95584,295.309,2.29763,0.203766,0.397139,0.228333,0.421652
0.0576815,0.754437,0.000257139,0.000203809,0.000385652,0.000754079,0.00106919,0.00139554,0.0025279,0.00529985,0.0116614,0.036241,0.000135069,0.532867,0.992005,1,48.2788,0.297844,0.294483,27.0809,3.17153,66.3582,1.3676,178.623,0.53009,259.67,0.318194,296.495,0.46476,0.175187,0.38151,0.213876,0.453005
0.0518917,0.718454,0.000431945,0.00038029,0.000526137,0.00097727,0.00129383,0.00180756,0.00332801,0.0068828,0.0150494,0.0461553,8.44191e-05,0.45526,0.920056,1,63.7278,0.350849,0.248194,28.6179,0.824786,66.6824,0.561982,182.932,2.19459,261.382,0.464946,296.94,0.775411,0.197579,0.384127,0.183753,0.392238
0.0573632,0.796277,0.000376194,0.000291232,0.000553397,0.000989325,0.00141435,0.001933,0.00349758,0.00706021,0.0155465,0.0491823,8.56233e-05,0.500251,0.947426,1,53.5201,0.352263,0.296055,27.3956,1.38166,63.3146,0.940139,179.488,0.616508,258.909,0.340365,298.768,0.804425,0.181237,0.378714,0.212537,0.404509
0.059529,0.628275,0.000280892,0.000225325,0.000360837,0.000846056,0.00118444,0.00166632,0.00297708,0.00651502,0.0147866,0.04689,9.31717e-05,0.650981,0.993587,1,61.1625,0.273503,0.287648,26.8521,0.539475,61.3199,1.5653,179.134,0.612568,262.09,2.5977,296.471,0.561771,0.18316,0.356083,0.185095,0.392234
0.0565388,0.62702,0.000312682,0.000218893,0.000360032,0.000875023,0.00115226,0.00164094,0.00310832,0.00658472,0.0149826,0.0477541,0.000109068,0.661086,0.995342,1,62.9894,0.26965,0.27843,26.9942,0.451857,61.2611,1.96851,178.84,1.33707,261.911,1.79074,296.829,0.713124,0.189908,0.371479,0.186924,0.405574
0.047439,0.821691,0.000318584,0.000187508,0.000325816,0.000851297,0.00116442,0.00157838,0.00297475,0.00644776,0.0142702,0.0456452,0.000116848,0.708747,0.993953,1,49.3061,0.376629,0.276299,27.8259,1.85684,64.5988,0.818782,178.602,0.932705,259.441,0.368282,298.05,2.49318,0.19724,0.405876,0.226306,0.458174
0.0443865,0.832245,0.000221728,0.000202705,0.000386371,0.000879635,0.00113195,0.00159445,0.00295856,0.00632579,0.0142056,0.0448588,0.000108768,0.639965,0.969893,1,61.6192,0.430996,0.255268,28.6696,5.98174,64.3578,0.519652,177.027,0.647518,261.673,0.273955,300.304,1.42186,0.20488,0.41269,0.224108,0.510645
0.0424623,0.802368,0.000227583,0.000137727,0.000246414,0.000714004,0.00101382,0.00132177,0.00252616,0.00521782,0.0109482,0.0354816,0.000135556,0.716515,0.919011,1,61.7631,0.430878,0.235061,28.5246,1.46366,65.5265,0.731741,180.547,2.73519,260.62,0.320111,294.559,1.08671,0.212118,0.422342,0.224357,0.450616
0.0573583,0.774243,0.000273842,0.000203843,0.000363839,0.00105294,0.00139988,0.00187169,0.00359715,0.00707682,0.0160969,0.0475828,0.000107347,0.691587,0.896883,1,47.9613,0.317628,0.308708,28.7709,1.16917,61.1909,1.3646,178.547,0.335057,258.918,1.99599,300.379,0.939195,0.217297,0.413084,0.254688,0.485103
0.0559335,0.770132,0.000254776,0.000216732,0.000393401,0.000804337,0.00110615,0.00152622,0.00279381,0.00589573,0.0123991,0.0403228,0.000172561,0.511596,0.957239,1,64.9529,0.29039,0.301632,28.9424,3.42126,63.2264,3.06064,179.652,4.76946,259.086,0.418652,297.102,1.30627,0.224903,0.452501,0.266269,0.497251
0.0519273,0.738222,0.000259162,0.000245646,0.000377808,0.000651735,0.000928042,0.00127464,0.00231959,0.00495339,0.0114291,0.033097,0.000143954,0.458049,0.990923,1,54.6533,0.359055,0.27631,28.3254,0.456905,61.6659,0.995214,179.409,0.280219,261.682,0.460436,296.969,1.0841,0.223144,0.435795,0.267612,0.513139
0.0548601,0.719365,0.000315083,0.000242415,0.000387879,0.000711128,0.000994553,0.00131086,0.00251304,0.00532748,0.0112998,0.0353325,0.000179545,0.460006,0.979636,1,69.2993,0.288998,0.287477,28.6109,0.535077,62.1937,0.882611,179.389,3.4777,259.305,0.35448,296.907,1.13537,0.225561,0.450703,0.271104,0.499297
0.0463854,0.867484,0.000291619,0.000191726,0.000379424,0.00074657,0.000973139,0.00126987,0.00243577,0.00512593,0.0112378,0.0340287,0.000123854,0.555877,0.976879,1,44.2964,0.454661,0.267179,28.3248,2.84878,64.4153,1.36429,178.441,0.700606,261.599,1.39312,294.701,0.50357,0.208145,0.422546,0.253859,0.48877
0.0476303,0.89127,0.000260047,0.000236706,0.000351733,0.000878843,0.00115129,0.00166794,0.00307714,0.00627456,0.0134672,0.0412189,0.00012613,0.615245,0.907714,1,61.3915,0.423055,0.269558,28.5346,1.84442,66.6168,1.14082,179.801,4.29797,260.654,1.16855,295.787,0.507505,0.209482,0.425989,0.226178,0.467042
0.0479225,0.874431,0.000270439,0.000242292,0.000354117,0.00086401,0.00115116,0.00163447,0.0030545,0.00622313,0.0133209,0.0410183,0.00012492,0.604503,0.913649,1,62.0513,0.419382,0.26934,28.6189,1.63242,66.4015,1.17074,180,5.84666,260.585,1.13978,295.649,0.421946,0.2102,0.430298,0.221944,0.471347
0.0557913,0.762165,0.00021609,0.000212353,0.000383104,0.000783953,0.00114319,0.00142564,0.00270814,0.00560835,0.0119511,0.0364961,0.000112695,0.550141,0.922992,1,46.7846,0.354605,0.286946,28.2249,0.659752,62.6777,0.840634,179.392,0.396761,260.544,1.42026,297.552,0.690821,0.208511,0.408505,0.245656,0.469203
0.0501496,0.774611,0.000282546,0.000191583,0.000301682,0.000694852,0.000911961,0.00126982,0.00230169,0.00471549,0.00990417,0.0309969,0.00016247,0.514501,0.943065,1,51.1326,0.360874,0.261136,27.9131,0.720429,64.5433,1.37752,178.723,1.46913,261.87,1.38543,297.579,0.396523,0.208683,0.420854,0.243869,0.514301
0.0504511,0.777126,0.000432148,0.000380298,0.000539931,0.00080562,0.00114428,0.0015656,0.00288136,0.00566696,0.0126635,0.0377005,0.000123423,0.378627,0.92347,1,58.909,0.403078,0.266066,29.7508,2.40469,59.8994,1.32497,177.374,1.42327,261.282,0.914,297.104,1.2351,0.240822,0.454719,0.270618,0.496425
0.0510165,0.805878,0.000439532,0.000319584,0.000531522,0.000858756,0.00111216,0.00149106,0.00278097,0.00534236,0.0120256,0.0358861,0.000144386,0.379925,0.930279,1,37.9078,0.383686,0.273914,29.6865,3.47225,61.2856,3.42312,178.454,1.97677,261.509,1.26268,298.447,0.7075,0.239249,0.462372,0.274768,0.536168
0.0572246,0.808509,0.000478449,0.000427874,0.000660776,0.000851138,0.0010947,0.00150457,0.00262541,0.00531559,0.0121328,0.036111,0.00012936,0.368543,0.933649,1,69.4977,0.348104,0.290709,27.8783,0.664806,65.939,0.524245,180.348,1.0662,260.583,0.369522,297.459,3.87078,0.200691,0.416753,0.232881,0.486091
0.0550257,0.753175,0.000459203,0.000410319,0.000669363,0.000732411,0.00109032,0.00143276,0.00246994,0.00525262,0.0106332,0.0324178,0.000107243,0.345968,0.903071,1,55.652,0.384417,0.260691,28.2165,0.971706,64.4044,0.702557,181.877,0.484673,260.416,0.283285,297.828,0.323118,0.199605,0.408291,0.220448,0.477234
0.0553342,0.757798,0.000383885,0.000355868,0.000504599,0.000942251,0.00118045,0.00164563,0.00311324,0.00602025,0.0138996,0.0417547,0.000134776,0.442085,0.953806,1,51.9582,0.310799,0.286204,28.6559,0.927836,63.2714,0.818433,177.66,2.69059,262.606,0.870525,294.766,6.29293,0.209456,0.419413,0.218922,0.450665
0.0544757,0.728278,0.000322105,0.000283242,0.000501212,0.000902952,0.00126719,0.00170686,0.0031155,0.00683515,0.0146987,0.0456242,0.000110014,0.514021,0.980378,1,46.5552,0.317552,0.288587,29.076,2.15828,61.169,1.22929,180.998,0.729367,259.493,0.886397,296.229,0.428023,0.217327,0.419784,0.23916,0.446753
0.0559146,0.78082,0.000451059,0.000333447,0.000525105,0.000874869,0.00117621,0.00160103,0.00292602,0.00605597,0.0134785,0.0431171,0.00012474,0.442962,0.98521,1,67.7658,0.352882,0.304857,28.2961,0.365056,63.6716,2.57234,178.007,1.65386,262.774,0.368399,296.206,3.89781,0.223899,0.42739,0.247869,0.494255
0.0552317,0.695924,0.000274613,0.000291542,0.000464914,0.000821571,0.00112871,0.00152755,0.00290139,0.00628323,0.013855,0.0423232,0.000131366,0.505878,0.981854,1,77.6824,0.282191,0.282308,29.0394,3.97153,62.7548,2.72224,179.586,0.771122,261.329,0.377397,295.68,0.351998,0.209438,0.417508,0.206283,0.459812
0.0545417,0.690283,0.000378846,0.000239384,0.000500651,0.000714908,0.000996268,0.00133813,0.00246409,0.0050919,0.0111702,0.0346433,0.000156968,0.398932,0.96004,1,64.4142,0.287746,0.260704,28.2443,1.92594,65.1359,2.09668,180.86,1.46335,261.447,0.27143,296.067,0.304975,0.200044,0.410578,0.195073,0.47296
0.0496467,0.736369,0.00042178,0.000253238,0.000654024,0.000923713,0.00119164,0.00161541,0.00300486,0.00674532,0.0145419,0.0456215,0.000109443,0.445583,0.999247,1,54.0728,0.360924,0.265697,28.6363,0.676388,61.4012,1.27403,177.938,1.60502,260.049,0.357405,297.612,3.04843,0.217145,0.416808,0.242568,0.452919
0.0502151,0.773012,0.000300062,0.000390765,0.000403613,0.000763147,0.00109586,0.00149451,0.00280225,0.00582848,0.013571,0.0408459,0.000111254,0.515213,0.999121,1,69.9952,0.399999,0.281806,28.3907,0.500965,60.4042,0.388799,178.774,1.30375,259.691,0.709761,297.148,0.798445,0.227649,0.429199,0.273225,0.494451
0.0521374,0.744333,0.000397648,0.000246233,0.000524327,0.000978343,0.00125534,0.00165972,0.0032265,0.00700712,0.0153658,0.048511,0.000113267,0.504094,0.972192,1,49.5724,0.334162,0.276907,28.6988,0.671252,63.4384,1.01467,179.997,1.33038,260.42,0.597692,298.744,0.916222,0.218804,0.414717,0.232257,0.456564
0.0540719,0.758374,0.000334327,0.000337687,0.000433878,0.000836957,0.00123487,0.00169725,0.00301183,0.00639822,0.0139978,0.0446965,0.000111598,0.505596,0.984262,1,49.6951,0.336023,0.28757,27.9659,0.739524,62.6113,0.764702,178.694,1.13421,259.102,0.521045,297.897,1.13319,0.203239,0.405231,0.242741,0.444346
0.0530214,0.726953,0.000416381,0.000337625,0.00067601,0.000944373,0.00125463,0.00162805,0.00310041,0.00672931,0.0146537,0.0455108,0.000106574,0.412796,0.972574,1,46.1335,0.3345,0.268908,28.5423,0.709238,62.1392,1.26192,178.619,1.02705,260.829,0.649462,298.571,6.91336,0.203811,0.401929,0.216446,0.439791
0.0612394,0.7638,0.000370405,0.000248725,0.00056374,0.000814277,0.00115923,0.00156754,0.00276912,0.00579293,0.0126097,0.0393191,0.000133836,0.42624,0.951977,1,60.878,0.291768,0.305337,27.5756,1.98829,66.6581,1.75638,181.01,0.633548,259.839,0.718629,295.159,0.273363,0.193519,0.403082,0.209381,0.462557
0.0540662,0.709953,0.000325152,0.000383529,0.000521032,0.000895717,0.00108624,0.00144613,0.00278498,0.00598457,0.0130144,0.0395645,0.000106597,0.477557,0.993034,1,59.3157,0.316086,0.268048,27.899,1.21322,67.0747,2.00822,181.004,1.88982,259.612,0.348196,298.701,0.288099,0.188082,0.379151,0.194755,0.449237
0.0530533,0.813476,0.000335257,0.000279834,0.000517934,0.00126291,0.00152607,0.00215472,0.00389611,0.00845166,0.0188223,0.0604275,9.96234e-05,0.561033,0.958816,1,53.7705,0.371048,0.304168,28.8892,0.651355,61.4836,1.12837,176.645,4.1029,259.958,1.03156,298.879,0.369137,0.233592,0.428057,0.252632,0.476723
0.0535321,0.809685,0.000278563,0.000226683,0.000312624,0.0008187,0.00128379,0.00168067,0.00325253,0.00658869,0.0143021,0.0459735,0.000116434,0.645559,0.93155,1,62.2092,0.355814,0.296848,28.4345,1.31385,63.5114,2.14401,178.33,0.416567,260.887,0.758408,296.922,2.71046,0.21584,0.414325,0.241552,0.471837
0.0529295,0.818979,0.000273755,0.000234159,0.000382089,0.000827707,0.00129594,0.00172144,0.00329812,0.00657837,0.0143751,0.046051,0.000125316,0.621678,0.937873,1,59.6743,0.343416,0.293846,28.3941,0.872282,63.4754,1.66727,177.763,0.51232,261.151,0.639026,297.171,2.54334,0.207336,0.417553,0.23173,0.461793
0.0500516,0.668223,0.000212512,0.000200251,0.00034121,0.000807427,0.000977116,0.00133178,0.00243743,0.00523946,0.0117813,0.0356285,0.000155826,0.582794,0.957386,1,67.3066,0.290249,0.252962,29.2063,2.71768,61.4634,3.83122,177.257,2.1079,259.833,1.12395,295.893,0.993891,0.212975,0.420965,0.238324,0.441978
0.0493821,0.697738,0.000290333,0.000218988,0.000338498,0.000559733,0.000869167,0.00113447,0.00215054,0.00439431,0.00919051,0.0286335,0.000173251,0.469671,0.965433,1,35.5061,0.322997,0.247874,28.6238,1.2004,62.2379,1.64512,180.362,0.657933,263.479,1.57319,292.671,1.57007,0.217948,0.430264,0.222748,0.471224
0.0498413,0.690909,0.000279734,0.000270321,0.000452542,0.000743962,0.000945995,0.00125187,0.00226065,0.00461854,0.0102197,0.0299103,0.000169436,0.418594,0.942829,1,62.3423,0.302243,0.240365,29.2358,4.09834,64.6655,2.32584,178.524,1.02579,259.483,0.384371,295.773,1.64374,0.208058,0.425121,0.228606,0.469636
